"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2023/01/04","17.45","17.5","17.4","17.45","0","0.00","69.007"
"2023/01/03","17.5","17.5","17.3","17.45","-0.10000000000000142","-0.57","54.017"
"2022/12/30","17.5","17.55","17.5","17.55","0.10000000000000142","0.57","26.325"
"2022/12/29","17.6","17.6","17.3","17.45","-0.10000000000000142","-0.57","59.676"
"2022/12/28","17.5","17.6","17.5","17.55","0","0.00","26.069"
"2022/12/27","17.7","17.7","17.55","17.55","-0.1999999999999993","-1.13","127.3"
"2022/12/26","17.8","17.8","17.7","17.75","-0.05000000000000071","-0.28","29.271"
"2022/12/23","17.5","17.85","17.5","17.8","0.1999999999999993","1.14","128.047"
"2022/12/22","17.5","17.65","17.5","17.6","0.15000000000000213","0.86","61.155"
"2022/12/21","17.25","17.5","17.25","17.45","0.1999999999999993","1.16","76.291"
"2022/12/20","17.4","17.45","17.25","17.25","-0.14999999999999858","-0.86","69.004"
"2022/12/19","17.35","17.4","17.3","17.4","0.04999999999999716","0.29","43.535"
"2022/12/16","17.4","17.45","17.35","17.35","-0.14999999999999858","-0.86","77.487"
"2022/12/15","17.45","17.5","17.35","17.5","0.10000000000000142","0.57","65.371"
"2022/12/14","17.4","17.55","17.4","17.4","-0.05000000000000071","-0.29","133.543"
"2022/12/13","17.55","17.6","17.4","17.45","0","0.00","53.025"
"2022/12/12","17.65","17.65","17.35","17.45","-0.15000000000000213","-0.85","127.152"
"2022/12/09","17.7","17.9","17.45","17.6","0","0.00","152.018"
"2022/12/08","17.55","17.6","17.4","17.6","0.05000000000000071","0.28","71.494"
"2022/12/07","17.8","17.8","17.5","17.55","-0.25","-1.40","162.737"
"2022/12/06","18","18","17.75","17.8","-0.34999999999999787","-1.93","71.318"
"2022/12/05","18.2","18.2","18","18.15","0","0.00","65.558"
"2022/12/02","18.1","18.15","18","18.15","-0.05000000000000071","-0.27","57.312"
"2022/12/01","18","18.3","18","18.2","0.14999999999999858","0.83","119.958"
"2022/11/30","17.6","18.05","17.6","18.05","0.4499999999999993","2.56","116.859"
"2022/11/29","17.5","17.6","17.45","17.6","0.05000000000000071","0.28","62.119"
"2022/11/28","17.45","17.55","17.45","17.55","0","0.00","21.02"
"2022/11/25","17.5","17.55","17.45","17.55","0.05000000000000071","0.29","63.881"
"2022/11/24","17.45","17.5","17.45","17.5","0","0.00","39.294"
"2022/11/23","17.4","17.5","17.3","17.5","0.05000000000000071","0.29","61.346"
"2022/11/22","17.35","17.5","17.2","17.45","-0.05000000000000071","-0.29","109.537"
"2022/11/21","17.55","17.55","17.4","17.5","0","0.00","22.02"
"2022/11/18","17.75","17.75","17.5","17.5","-0.25","-1.41","70.161"
"2022/11/17","17.75","17.75","17.7","17.75","0.05000000000000071","0.28","15.018"
"2022/11/16","17.75","17.85","17.65","17.7","-0.10000000000000142","-0.56","72.875"
"2022/11/15","17.75","17.8","17.65","17.8","0.10000000000000142","0.56","65.196"
"2022/11/14","17.45","17.8","17.4","17.7","0.25","1.43","156.413"
"2022/11/11","17.7","17.75","17.45","17.45","-0.05000000000000071","-0.29","102.194"
"2022/11/10","17.4","17.5","17.4","17.5","-0.10000000000000142","-0.57","33.3"
"2022/11/09","17.25","17.8","17.25","17.6","0.3500000000000014","2.03","171.173"
"2022/11/08","17","17.25","17","17.25","0.05000000000000071","0.29","33.584"
"2022/11/07","17.2","17.25","17.15","17.2","0","0.00","60.107"
"2022/11/04","17.1","17.2","17","17.2","0.05000000000000071","0.29","51.225"
"2022/11/03","17.15","17.15","16.95","17.15","0","0.00","31.699"
"2022/11/02","17.05","17.2","17.05","17.15","0.04999999999999716","0.29","18.094"
"2022/11/01","17","17.1","17","17.1","0.10000000000000142","0.59","82.169"
"2022/10/31","16.95","17.1","16.85","17","0","0.00","171.014"
"2022/10/28","17.2","17.2","16.9","17","-0.14999999999999858","-0.87","29.875"
"2022/10/27","17.15","17.2","16.95","17.15","0.04999999999999716","0.29","42.378"
"2022/10/26","16.95","17.1","16.8","17.1","0.05000000000000071","0.29","48.422"
"2022/10/25","16.95","17.05","16.9","17.05","0.10000000000000142","0.59","51.136"
"2022/10/24","17.05","17.05","16.9","16.95","0","0.00","52.534"
"2022/10/21","16.75","16.95","16.75","16.95","0.09999999999999787","0.59","29.826"
"2022/10/20","16.8","16.85","16.65","16.85","-0.04999999999999716","-0.30","46.608"
"2022/10/19","17.05","17.15","16.9","16.9","-0.15000000000000213","-0.88","26.598"
"2022/10/18","17.2","17.2","16.8","17.05","0.05000000000000071","0.29","58.068"
"2022/10/17","16.9","17","16.1","17","-0.14999999999999858","-0.87","91.783"
"2022/10/14","17","17.2","16.95","17.15","0.3999999999999986","2.39","106.004"
"2022/10/13","17.2","17.2","16.7","16.75","-0.4499999999999993","-2.62","126.164"
"2022/10/12","17","17.35","17","17.2","0.05000000000000071","0.29","46.188"
"2022/10/11","17","17.15","16.95","17.15","-0.15000000000000213","-0.87","86.318"
"2022/10/07","17.4","17.4","17.25","17.3","-0.09999999999999787","-0.57","37.802"
"2022/10/06","17.4","17.4","17.2","17.4","0","0.00","47.201"
"2022/10/05","17.35","17.6","17.35","17.4","0.04999999999999716","0.29","91.021"
"2022/10/04","17.4","17.4","17.2","17.35","0","0.00","94.515"
"2022/10/03","17.25","17.5","17.15","17.35","-0.1999999999999993","-1.14","118.244"
"2022/09/30","17.35","17.6","17.2","17.55","0.10000000000000142","0.57","50.57"
"2022/09/29","17.5","17.65","17.3","17.45","0.1999999999999993","1.16","87.307"
"2022/09/28","17.85","17.85","17.15","17.25","-0.6000000000000014","-3.36","186.672"
"2022/09/27","17.85","17.9","17.75","17.85","0","0.00","71.178"
"2022/09/26","18.05","18.1","17.8","17.85","-0.29999999999999716","-1.65","238.167"
"2022/09/23","18.2","18.3","18.05","18.15","0","0.00","77.547"
"2022/09/22","18.25","18.3","18.1","18.15","-0.20000000000000284","-1.09","101.16"
"2022/09/21","18.45","18.45","18.35","18.35","-0.14999999999999858","-0.81","51.211"
"2022/09/20","18.55","18.55","18.45","18.5","-0.10000000000000142","-0.54","59.268"
"2022/09/19","18.55","18.6","18.5","18.6","-0.09999999999999787","-0.53","24.076"
"2022/09/16","18.65","18.8","18.5","18.7","-0.1999999999999993","-1.06","134.289"
"2022/09/15","18.65","18.9","18.65","18.9","0.14999999999999858","0.80","67.021"
"2022/09/14","18.75","18.75","18.6","18.75","-0.05000000000000071","-0.27","57.071"
"2022/09/13","18.85","18.85","18.8","18.8","0","0.00","51.014"
"2022/09/12","18.65","18.8","18.65","18.8","0.15000000000000213","0.80","112.162"
"2022/09/08","18.5","18.65","18.5","18.65","0.14999999999999858","0.81","91.053"
"2022/09/07","18.65","18.65","18.5","18.5","-0.25","-1.33","131.178"
"2022/09/06","18.8","18.85","18.7","18.75","-0.10000000000000142","-0.53","87"
"2022/09/05","18.9","18.95","18.8","18.85","-0.09999999999999787","-0.53","24.014"
"2022/09/02","18.9","19","18.85","18.95","0","0.00","53.005"
"2022/09/01","18.75","19","18.75","18.95","0.05000000000000071","0.26","76.173"
"2022/08/31","19","19","18.85","18.9","0","0.00","163.863"
"2022/08/30","19","19","18.85","18.9","-0.20000000000000284","-1.05","176.309"
